"_id"|nombre_ws|strCategoria|strSubcategoria|strCiudad|strDescripcion
5880aa60636e564ad8d9b6e8|Best Mojacar|Alojamientos|Hoteles|Mojácar|El Hotel Best Mojácar está situado en la pintoresca población de Mojácar, a escasos metros de un campo de golf y en primera línea de playa. Es un hotel ideal para familias y parejas que quieran disfrutar de unas vacaciones excepcionales.
5880aa60636e564ad8d9b6e9|Family Life Ocean Islantilla|Alojamientos|Hoteles|Islantilla|ADH Ocean Islantilla es un completo Resort Vacacional en el corazón de Islantilla y en primera línea de playa en la Costa de Huelva. Resort todo incluido especialmente diseñado para familias. 478 habitaciones y suites, habitaciones temáticas para familias y una oferta gastronómica y de animación con 4 restaurantes (buffet, a la carta, italiano y asiático tex-mex), 3 bares (La Galera, Ibiza y Gecko Lounge), y una animación para familias y niños para garantizar la diversión y la actividad durante la estancia. Sumérjase en sus 3 piscinas exteriores rodeadas de jardines tropicales y acceda directamente a la playa de Islantilla.
5880aa60636e564ad8d9b6eb|Hotel Pradillo Conil|Alojamientos|Hoteles|Conil de la Frontera|El hotel de estilo moderno se encuentra en una inmejorable situación, pues a escasos 10 minutos a pie del centro, de las playas y de las múltiples terracitas y restaurantes de nuestra localidad, goza de una absoluta tranquilidad con un amplio solarium y piscinas con depuración natural en un agradable entorno de césped y arboleda que hacen de él un lugar ideal para el descanso y la relajación en sus vacaciones. De fácil acceso. Le ofrecemos una amplia zona ajardinada con Solarium, 2 magníficas piscinas para adultos y niños, Salón Recreativo, Pista de Pádel , Sala de Lectura con pequeña biblioteca, Salón de Conferencias, entre otras actividades, zona WI-FI gratuita en todo el recinto y Parking Gratuito para nuestros clientes. La inmejorable localización de nuestro hotel, le ofrece la posibilidad de combinar la mayor tranquilidad con el amplio abanico de actividades que se desarrollan en los alrededores, desde la práctica de su deporte favorito, tales como el surf, la equitación, el golf, etc, hasta el sencillo placer de disfrutar de nuestra gastronomía en las múltiples terracitas de nuestra localidad. Disponemos de los mejores servicios que puede esperar de los grandes hoteles pero con un ambiente y trato familiar. Todo el equipo de Hotel Pradillo le invita a disfrutar de sus vacaciones combinando el descanso con la playa y su pueblo.
5880aa60636e564ad8d9b6ed|Playaluna Hotel|Alojamientos|Hoteles|Roquetas de Mar|Este acogedor hotel está situado en primera línea de playa de Roquetas de Mar, uno de los principales destinos turísticos de Almería, junto al paseo marítimo y a sólo 5 min. del campo de golf Playa Serena.
5880aa60636e564ad8d9b6ee|Apartamentos Murillo|Alojamientos|Hoteles|Sevilla|Los Apartamentos Murillo, ubicados en el centro de la ciudad, a 5 minutos distancia de los principales monumentos, La Catedral y el Palacio de los Reales Alcázares, es el lugar ideal para alojarse y sentir el encanto del barrio Santa Cruz. Los apartamentos ofrecen magnificas estancias en estudios, apartamentos de 1 y 2 dormitorios, cocina equipada con todos los utensilios necesarios, frigorífico, aire acondicionado, TV, wifi gratuito, sabanas y toallas y servicio de limpieza. En su azotea puede disfrutar del cálido clima y descansar el en solárium con tumbonas que ofrece vistas a la ciudad. Si desea vivir en el corazón de Sevilla durante su viaje nuestros apartamentos son la opción perfecta.
5880aa60636e564ad8d9b6f0|Best Oasis Tropical|Alojamientos|Hoteles|Mojácar|El Hotel Best Oasis Tropical está situado en primera línea de playa en la soleada población de Mojácar, a escasos metros de un espléndido campo de golf. Es un hotel ideal para unas vacaciones de playa, buen clima y sol casi todo el año.
5880aa60636e564ad8d9b6f2|Nerja Club|Alojamientos|Hoteles|Nerja|El Hotel Nerja Club, está situado a la entrada del pueblo, en una zona residencial muy tranquila, al lado de la bajada de la famosa playa de Burriana, que se encuentra aproximadamente a 1 Km. al igual que el centro del pueblo,y el popular Balcón de Europa. Todas las habitaciones con Aire Acondicionado/Calefacción, Teléfono Directo, TV. Caja Fuerte, Conexión WIFI, y Cuarto de Baño Completo. Este bonito y moderno Hotel consta de 102 habitaciones, repartidas en un edificio principal y dos anexos, recepción, Snack-Bar, Cafetería, Restaurante, Piscina, Solárium y las nuevas instalaciones del Spa, con Piscina de Chorros Climatizada, Jacuzzi y Gimnasio, donde podrá relajarse durante el día y por la noche podrá disfrutar del agradable ambiente en nuestro bar, con música en vivo casi a diario. Zona Wifi, Posibilidad de reservar Excursiones, Senderismo, Piragua, pista de Pádel y tenis a 50 mts... Ideal para parejas que desean darse una escapada y aprovechar el maravilloso entorno que nos rodea, calas paradisíacas, senderos inexplorados, y como no, una variedad de chiringuitos y bares de tapas, en el hermoso pueblo de Nerja y sus playas. Disfrute de un gran ambiente familiar, de unos estupendos desayunos y cenas tipo buffet. Fácil aparcamiento.
5880aa60636e564ad8d9b6f4|Barceló Jerez Montecastillo & Convention Center|Alojamientos|Hoteles|Jerez de la Frontera|El hotel Barceló Jerez Montecastillo & Convention Center**** forma parte del Barceló Montecastillo Golf & Sports Resort. Un complejo que dispone de un magnífico campo de golf de 18 hoyos, diseñado por Jack Nicklaus, pista de tenis y paddel, gimnasio y un completo y renovado spa. Ofrece una ubicación ideal para disfrutar de una agradable estancia en Jerez de la Frontera ya que se encuentra junto al circuito de velocidad de Jerez y está perfectamente comunicado con las autopistas A-4 y A-382 con las que podrá llegar tanto al Aeropuerto como a la ciudad de Jerez en tan sólo 10 minutos. Las confortables y luminosas habitaciones del Barceló Jerez Montecastillo, cuentan con Wi-Fi gratis, terraza y todo el confort que usted desea encontrar. Además, dispone de un centro de convenciones con salas multifuncionales con capacidad hasta un máximo de 400 personas, lo que lo convierten en un hotel ideal, no sólo para estancias de ocio, sino para viajes de incentivo, celebraciones de eventos y congresos. Además, al disponer de 49 habitaciones, es idóneo para grupos que buscan reservar un hotel en exclusividad.
5880aa60636e564ad8d9b6f6|Nuevo Torreluz Hotel|Alojamientos|Hoteles|Almería|Hotel 4* Nuevo Torreluz Almería reinaugurado en 2012 con una profunda remodelación y reforma para la obtención y clasificación de Hotel 4 estrellas, obteniendose así una merecida nueva estrella, con el único objetivo de ofrecer el máximo confort a nuestros clientes.
5880aa60636e564ad8d9b6f9|Sol Sancti Petri|Alojamientos|Hoteles|Chiclana de la Frontera|Melia Hotels & Resorts presenta Sol Sancti Petri Apartamentos. En la Costa de la Luz, Chiclana de la Frontera (Cádiz) y en la privilegiada zona del Novo Sancti Petri, se encuentra este complejo situado junto a la exclusiva playa de La Barrosa, de fina arena blanca y aguas cristalinas. Cuenta con amplios jardines y magnífica piscina lago, rodeados de naturaleza y próximo a los principales centros de ocio, entretenimiento y campos de golf, lo convierten en la opción ideal para viajar en familia, con amigos y en pareja. Los amplios apartamentos están completamente equipados con recibidor, dormitorio, salón independiente con sofá-cama nido, cocina americana equipada, nevera, microondas, tostadora, AACC, Tfno., baño completo con bañera, secador, espejo cuerpo entero, caja fuerte (*) y terraza amueblada (mesa/sillas). Apartamentos disponibles la mayoría con cocina y con los regímenes de desayuno o media pensión. Amplias áreas gastronómicas: Restaurante Buffet, Snack Bar y Pool Bar (este último abierto en temporada alta). Espaciosas instalaciones con magnífica piscina lago y terraza solárium rodeada de jardines, piscina y parque infantil, rincón de Internet (*), parking privado (*) y Mini-Market (*). Fuera del Hotel existe la posibilidad de practicar distintos deportes (*) como tenis, pádel, ciclismo, fútbol, golf, hípica, y deportes náuticos. La Playa de La Barrosa es una de las playas de Cádiz más valoradas en Andalucía y una de las mejores de España, dispone de todos los servicios de playa: asistencia sanitaria, servicios, duchas, papeleras, socorristas, accesos públicos a todos los puntos de la playa y aparcamiento público. (*) Con cargo (*) Todas las actividades fuera del hotel tienen un coste extra.
5880aa60636e564ad8d9b6fa|Playacapricho Hotel|Alojamientos|Hoteles|Roquetas de Mar|Si por algo se distingue el Playacapricho Hotel es por su espectacular hall presidido por una higuera tropical y los potos colgantes que parten desde cada uno de sus 7 pisos de altura. Equipado con magníficas instalaciones, el hotel cuenta con ascensores panorámicos, piscina exterior tematizada, restaurante, bar-salón, pub, peluquería… En definitiva, ¡todo lo que necesita para disfrutar de las vacaciones!
5880aa60636e564ad8d9b700|Hipotels Barrosa Garden|Alojamientos|Hoteles|Novo Sancti Petri|Magníficas instalaciones junto a la playa y amplios jardines, NUEVA piscina con toboganes y juegos infantiles. Multi-sport cubierto. Todo Incluído con bebidas Nacionales de marca. Piscina de animación y Piscina tranquila (sin actividades de animación). Animación diaria.
5880aaf4636e564ad8d9b702|Hotel Puente Real|Alojamientos|Hoteles|Torremolinos|Hotel de 4 **** en primera línea de playa en Torremolinos, reconocido con la Q de Calidad Turística. Disfrute de un ambiente cálido y familiar en nuestras habitaciones y apartamentos de construcción andaluza. Disponemos de un completo programa de animación adecuado para todas las edades.Nuestra situación en la Costa del Sol es inmejorable, ya que el nuestro complejo se sitúa en primera línea de playa con gran zona de aparcamiento tanto para coches como autobuses.
5880aaf4636e564ad8d9b704|Hotel Posada del Lucero|Alojamientos|Hoteles|Sevilla|Elegante combinación de pasado y presente ubicado en pleno centro de la ciudad, IMG Hotel Posada del Lucero se encuentra en un emblemático edificio del siglo XVI, declarado como Bien de Interés Cultural y Monumento Histórico Artístico de Carácter Nacional. Alojarse en cada una de las acogedoras habitaciones de Hotel Posada del Lucero es una experiencia diferente: sus paños y arcos originales de piedra así lo atestiguan. Todas ellas presentan un cuidado equipamiento de servicios y complementos para cubrir las necesidades de todos nuestros clientes. La oferta de servicios está pensada para disfrutar del delicioso ambiente romántico que transmite el Hotel Posada del Lucero, podrá disfrutar de: un desayuno buffet compuesto por una gran diversidad de productos, nuestra cuidada oferta gastronómica en el Bar, así como su carta de cócteles para tomar al aire libre o del solarium de nuestra piscina ubicada en la terraza superior. En el entorno más próximo del Hotel podrá encontrar a menos de 900 metros el conjunto de Catedral, Giralda y Reales Alcázares, y a menos de 500 metros, tanto la zona comercial para sus compras como el Museo de Bellas Artes, y a escasos 150 metros la Plaza de la Encarnación y su conjunto arquitectónico de Metrosol Parasol.
5880aaf4636e564ad8d9b705|Silken Al-Andalus Palace Hotel|Alojamientos|Hoteles|Sevilla|Un oasis en la capital del azahar Este moderno y luminoso hotel, renovado integralmente en el año 2006, emerge como un oasis en la capital del azahar, entre los jardines del barrio de Heliópolis y cercano al Parque de Maria Luisa y la Plaza de España. Con 623 habitaciones, el hotel Silken Al-Andalus Palace, destaca por sus amplias instalaciones, irradiando luz y frescura que invitan al huésped a recrearse en sus más de 15.000 m2 de zonas ajardinadas, tomar un relajante baño en su exclusiva piscina, descansar en sus amplias habitaciones con conexión a internet gratuita o saborear una copa de vino en su piano bar con música en vivo.
5880aaf4636e564ad8d9b707|Vértice Sevilla|Alojamientos|Hoteles|Sevilla|¿Buscas hotel en Sevilla? El Hotel Vértice**** te ofrece una magnífica opción de alojamiento junto al Palacio de Congresos y Exposiciones (FIBES) y muy cerca del aeropuerto de San Pablo. Tanto si vienes a la ciudad por negocios como si deseas pasar unos días de vacaciones, el hotel te ofrece todo lo que necesitas para disfrutar de una estancia única: habitaciones amplias y confortables, una excelente propuesta gastronómica en nuestro restaurante Arrocería La Plaza, una magnífica piscina climatizada abierta los 365 días del año, salones para la celebración de eventos, un gimnasio… ¡y mucho más!
5880aaf4636e564ad8d9b708|Apartamentos Fuerte Calaceite|Alojamientos|Hoteles|Torrox|Los Apartamentos Fuerte Calaceite están situados sobre una colina en un entorno absolutamente singular entre los pueblos de Nerja y Torrox. Esta ubicación única le permite disfrutar de una estancia idílica y tranquila con espectaculares vistas al mar y con el privilegio de disfrutar del mejor clima de Europa.Los Apartamentos están ubicados a las afueras del pueblo costero de Torrox-Costa en primera línea del mar. Desde donde usted podrá acceder a una pequeña cala, o si lo prefiere a la playa habilitada con servicios y chiringuitos destinados a su disfrute. Durante su estancia recomendamos el uso de un vehículo para facilitarle el desplazamiento y poder visitar algunas de las maravillas que les ofrece el entorno mas cercano, como las cuevas de Nerja o el pueblo de Frigiliana. Para los amantes de la cultura y de la historia, los Apartamentos Fuerte Calaceite ofrecen un inmejorable punto de partida al encontrarse a menos de 2 horas en coche de las ciudades de Granada, Málaga, Córdoba, Marbella, Antequera, o un poco mas alejados de Ronda, Sevilla y Gibraltar.En invierno incluso pueden ir a esquiar a Sierra Nevada, la estación de esquí mas al sur de Europa, que se encuentra a menos de una hora y media en coche. Los Apartamentos Fuerte Calaceite se distinguen por ser muy espaciosos. Donde usted podrá elegir entre viviendas de 1 dormitorio con baño, salón y cocina con un total de 58 m2 para 2 personas, de 2 dormitorios con 2 baños, salón, y cocina independiente con un total de 74 m2 para 4 personas o de 3 dormitorios con 2 baños, salón, y cocina independiente con un total de 87 m2 para un máximo de 6 personas.
5880aaf4636e564ad8d9b709|Hotel de Naturaleza Rodalquilar Spa Cabo de Gata|Alojamientos|Hoteles|Rodalquilar|El Hotel de Naturaleza Rodalquilar se encuentra ubicado en las afueras del antiguo poblado minero de Rodalquilar (famoso por sus minas de oro), en el corazón del Parque Natural de Cabo de Gata- Nijar y se ha diseñado con un concepto innovador siguiendo la inspiración de la construcción árabe y andalusí, con el fin de que tuviera un estilo totalmente moderno y actual. Se caracteriza por la contraposición de planos arquitectónicos, un concepto minimalista de la decoración, la presencia constante del agua corriendo en su interior para crear un microclima de frescor y vida o la integración en el paisaje. Su servicio es personalizado, de alta calidad y amabilidad para que el cliente se sienta como en su casa. Exteriormente, el Hotel intenta pasar desapercibido, pero cuando se va entrando en su interior las sorpresas nos asaltan: tranquilidad, armonía, serenidad de formas, detalles de decoración y funcionalidad, su fuerza volcánica, amplios ventanales al paisaje, pasillos abiertos, patios que invitan a la contemplación y el descanso... Y siempre al fondo el azul intenso del mar. El Hotel esta estructurado en torno a un gran patio central y dispone de sala multiusos, de reuniones, de juegos, gimnasio, biblioteca, piscina, Sauna y Jacuzzy. Las habitaciones son luminosas y acogedoras, y en ellas la sencillez de formas y líneas se hacen arte, con los murales de cerámica de los cabeceros realizados por Antonio Flores y en cada habitación una obra de un reputado artista. Dispone de un restaurante que ofrece una selecta cocina que mezcla productos de primera calidad y moderna elaboración con las más hondas raíces tradicionales de la tierra. Actividades: Senderismo, Pintura, fotografía, cursos de relajación, trekking, caballos, bicicletas de montaña, actividades acuáticas y submarinas, zona muy turística, playas, turismo cultural, avistamiento de aves.
5880aaf4636e564ad8d9b70b|Apartamentos Pierre & Vacances Torremolinos Stella Polaris|Alojamientos|Hoteles|Torremolinos|7 kilometros de magníficas playas soleadas. Se situa cerca de todos los comercios, restaurantes y de la famosa playa de Bajondillo, accesible a 100 m por un ascensor.
5880aaf4636e564ad8d9b70d|ILUNION Fuengirola|Alojamientos|Hoteles|Fuengirola|ILUNION Fuengirola está situado en el paseo marítimo, junto al puerto Club Náutico y deportes.
5880aaf4636e564ad8d9b70e|NH Avenida Jerez|Alojamientos|Hoteles|Jerez de la Frontera|El NH Avenida Jerez es un elegante hotel de cuatro estrellas ubicado a pasos del centro de la ciudad de Jerez de la Frontera, en el sudoeste de España.
5880aaf4636e564ad8d9b712|Hotel El Convento|Alojamientos|Hoteles|Arcos de la Frontera|En el corazón del conjunto Histórico-Artístico de Arcos, parte del convento de las monjas Mercedarias se ha transformado en el Hotel El Convento para que los visitantes puedan disfrutar en calma de la antigua belleza de este pueblo hecho monumento de claridad.Desde sus habitaciones o desde una amplia terraza se contemplan magnificas vistas sobre la Peña y la vega del río Guadalete en un enclave tranquilo, entre iglesias y casas señoriales.Un placer para los sentidos es lo que encontrarán los huéspedes del Hotel El Convento.Tradición, buen comer y unos alrededores naturales que tiene mucho que descubrir, siempre predominando la tranquilidad. Sus 13 habitaciones que disponen de TV, teléfono, wi-fi gratuito, aire acondicionado y baño completo pero donde se ha querido mantener el estilo tradicional de este pueblo en todos los rincones y estancias que componen el edificio.Algunas de las habitaciones poseen un nombre distinto en homenaje a escritores, poetas o personajes del mundo de la cultura, así como al jefe de cocina del Restaurante El Convento.Un trato cordial y atento contribuye a hacer inolvidable su estancia.
5880aaf4636e564ad8d9b713|Hotel Plaza Cavana|Alojamientos|Hoteles|Nerja|Hotel Plaza Cavana, es un acogedor hotel de 3 estrellas que goza de una maravillosa ubicación en el corazón de Nerja, junto al famoso 'Balcón de Europa', en el centro comercial y de ocio del pueblo.
5880aaf4636e564ad8d9b715|Best Pueblo Indalo|Alojamientos|Hoteles|Mojácar|Best Pueblo Indalo es un complejo de apartamentos de estilo arquitectónico árabe-andaluz ubicado en primera línea de playa en el centro turístico de Mojácar. Los apartamentos están distribuidos por calles en bloques de 6 apartamentos (3 alturas) y entorno a la plaza de “Los Naranjos”.
5880aaf4636e564ad8d9b71a|Casa Baños de la Villa|Alojamientos|Hoteles|Priego de Córdoba|Arropada por calles estrechas y fachadas repletas de flores, encontramos Casa Baños de la Villa, un lugar de descanso del cuerpo y el alma, donde la luz, el agua, los colores, los aromas, los sonidos y las texturas se combinan para crear habitaciones con ambientes diferentes, que unidos a sus patios, terraza y baños árabes crearán experiencias personales únicas, alejadas de la masificación y la estandarización, y unidas a la filosofía de la sostenibilidad y la responsabilidad social.Cada vez existen más buscadores, personas que recorren la vida buscando algo, aunque no siempre sepan qué es. Buscan una historia, un instante que permanezca imborrable en su memoria, momentos que les hagan sentir que han vivido.En Casa Baños de la Villa queremos ofrecer ese recuerdo imborrable combinando la luz, el agua, los colores, los aromas y los sonidos para crear un lugar de sueños donde las historias son posibles, para crear un lugar con alma.
5880aaf4636e564ad8d9b71b|THB Torrequebrada Hotel|Alojamientos|Hoteles|Benalmádena|Su mejor apuesta para ocio y negocio Con una ubicación privilegiada en primera línea de playa de Benalmádena Costa y con un encanto refinado en sus acogedoras instalaciones, el Hotel Torrequebrada es su mejor apuesta tanto para el Ocio como para el Negocio. Su oferta reúne una deliciosa cocina en su variada oferta gastronómica, la paz y sosiego de sus amplios jardines, Espectáculo en su Sala Fortuna, diversión y ocio en su Casino, amplios y equipados salones de reuniones, actividades y animación para los meses de verano y Wellness para el relax. Todo ello infundido de un ambiente lujoso a orillas del Mar Mediterráneo, a tan solo 30 minutos de Marbella y de Málaga en pleno corazón de la Costa del Sol.
5880aaf4636e564ad8d9b71d|NH Campo de Gibraltar|Alojamientos|Hoteles|Los Barrios|El hotel de cuatro estrellas NH Campo de Gibraltar está ubicado en el área industrial de Palmones en el centro de la bahía de Alegeciras y a pocos minutos de hermosas playas y del territorio de Gibraltar.
5880aaf4636e564ad8d9b71e|Hotel Fernando III|Alojamientos|Hoteles|Sevilla|Hotel Fernando III es todo un referente en la ciudad tanto por su elegancia como el saber cuidar los detalles. Está situado en pleno centro histórico de la ciudad, en el íntimo barrio de Santa Cruz, rodeado de múltiples puntos de interés para desarrollar tanto visitas culturales como disfrutar de espacios de ocio. Amplitud, luminosidad, diseño y confort son las características comunes a las habitaciones del Hotel, presentando todas una cuidada combinación de complementos y servicios tanto en los dormitorios como en los baños para crear espacios acogedores a la altura de las necesidades de nuestros clientes. La oferta de servicios de Hotel Fernando III es amplia: el cliente puede degustar nuestra cuidada carta en el Restaurante, disfrutar de unas vistas panorámicas del casco antiguo en el solarium de nuestra piscina ubicada en la terraza superior o tomarse un descanso a cualquier hora en nuestra cafetería. Igualmente, para que su estancia sea la más cómoda y sencilla posible, ponemos a su disposición nuestro parking, salones para eventos y un desayuno buffet con una amplia selección de productos adaptada a todos los gustos. En el entorno más próximo del Hotel podrá encontrar a escasos 500 metros el conjunto monumental de Catedral, Giralda y Reales Alcázares, la zona comercial para sus compras a 800 metros o el Palacio Casa de Pilatos, que dista a 400 metros.
5880aaf4636e564ad8d9b721|Hotel Granada Palace|Alojamientos|Hoteles|Monachil|El Hotel Granada Palace Suite Business & Spa es un hotel de 4 estrellas superior con 113 habitaciones. Dispone de salones para eventos, espacios para reuniones, piscina exterior con zona chill out, cocktail-bar, restaurante, spa, gimnasio, solarium y terraza superior.Granada Palace Suites Business & Spa 4**** SUP reúne todas las comodidades de un hotel urbano de 4 estrellas mezclado con el encanto, confort y relax de su privilegiada situación en un entorno relajado y próximo a grandes atractivos turísticos de la provincia.
5880aaf4636e564ad8d9b723|ILUNION Calas de Conil|Alojamientos|Hoteles|Conil de la Frontera|Este excepcional establecimiento de 4 estrellas en régimen de Todo Incluido está ubicado en primera línea de playa en una de las zonas más bellas de la costa de Cádiz, cerca de Novo Sancti Petri. El hotel tiene una gran piscina, rodeada de hamacas y sombrillas, donde podrá tomar el sol y disfrutar de las impresionantes vistas al Mediterráneo. Los niños podrán divertirse y hacer nuevos amigos en el Miniclub. El hotel también cuenta con un servicio de guardería para niños de 0-4 años, incluso durante la hora de la comida. Mímese en el Spa, que ofrece masajes y tratamientos faciales y corporales. Para los amantes de los deportes, hay una amplia selección de campos de golf alrededor (Golf Novo Sancti Petri, Dehesa Montenmedio y Montecastillo) y deportes acuáticos. Disfrute de su gimnasio y sus pistas de padel. Las habitaciones están decoradas en estilo contemporáneo y cuentan con un balcón o terraza, la mayoría con vistas al mar. Todas están equipadas con todos los servicios para hacerle sentir como en su propia casa: agua mineral gratuita, caja fuerte, TV de plasma, TV satélite y aire acondicionado. El hotel dispone de un gran número de habitaciones familiares y de tamaño suite ideales para familias. El Paquete todo incluido incluye todas las comidas y snacks en todos los restaurantes del hotel, incluyendo las noches de bufé temático. Después de la cena, relájese en el bar y disfrute de su cocktail favorito.
5880aaf4636e564ad8d9b724|Oasis Hotel|Alojamientos|Hoteles|Córdoba|El Hotel Oasis está situado a 1,8 km de la Mezquita de Córdoba, en el otro lado del río Guadalquivir. Aún estando situado en una zona céntrica de la ciudad, está rodeado de jardines y cuenta con una piscina al aire libre y aparcamiento gratuito.Todas las habitaciones del Hotel Oasis disponen de aire acondicionado, TV vía satélite, conexión Wi-Fi gratuita, caja fuerte, escritorio y baño equipado con secador de pelo.El Oasis alberga un bar y un restaurante a la carta que sirve especialidades locales.El hotel está bien comunicado con la autopista A4 y ofrece una recepción 24 horas, así como servicios de lavandería y de planchado. There is easy access to the A4 Motorway. The hotel has a 24-hour reception and a laundry and ironing service is offered. Important information Pets up to 20 kg are welcome.
5880aaf4636e564ad8d9b725|Playabonita Hotel|Alojamientos|Hoteles|Benalmádena|El Playabonita Hotel está situado en primera línea de playa, junto al paseo marítimo peatonal y a 600 metros de la estación de tren de Benalmádena.
5880aaf4636e564ad8d9b727|Plaza Vieja Hotel and Lounge|Alojamientos|Hoteles|Almería|Se trata de una construcción de principios del siglo XIX reformada con los mejores materiales por el estudio de arquitectura Alonso Balaguer de Barcelona. En el hotel se mezclan con armonía: formas, texturas y colores; donde lo sencillo da vida a nuevas actitudes y sensaciones. Es el sitio ideal para relajar los sentidos, tomar una copa o leer un buen libro. Y es también el lugar perfecto para vivir una experiencia única: todos nuestros huéspedes podrán disfrutar de una tradición milenaria a través de Aire de Almería Baños Árabes, con termas de agua a diferentes temperaturas y tratamientos con masajes en nuestra sala especialmente acondicionada para ello o, si lo prefieres, en la propia habitación.
5880aaf4636e564ad8d9b72b|Hotel Abetos del Maestre Escuela|Alojamientos|Hoteles|Córdoba|El Hotel Abetos Maestre Escuela es un hotel acogedor que cuenta con habitaciones luminosas decoradas al estilo tradicional de las antiguas casas de campo. Su fachada principal es una magnífica Casa Colonial en cuyo interior encontramos la cafetería-restaurante, donde puede disfrutar de las fabulosas vistas a la Sierra de Córdoba mientras saborea productos de la tierra en nuestra famosa Terraza de Las Palmeras. Nos encontramos en la zona residencial del Brillante, a 10 minutos en coche del centro de la ciudad y en un enclave único en Andalucía.
5880aaf4636e564ad8d9b72d|Hotel Carmen Granada|Alojamientos|Hoteles|Granada|El Hotel Carmen es un clásico de la ciudad con alma Granadina. Destaca por su magnifica situación en la zona más comercial (frente a el Corte Ingles), cultural y de negocios; a sólo 500 metros del Palacio de Congresos de Granada y 400 metros de la catedral. Dispone de 222 habitaciones totalmente equipadas e instaladas Pensadas para la comodidad de nuestros clientes tanto para el que viaje por negocios como para quien lo hace por placer. Se distribuyen en Habitaciones Standard, Familiares, Premier, Junior Suite y Suite. Algunas con terraza y vistas a la Alhambra. El hotel Carmen ofrece soluciones exclusivas en el centro Granada para M.I.C.E. salones totalmente equipados para cualquier tipo de evento. Su perfecta localización, en el mismo corazón de la ciudad “Puerta Real”, en plena zona comercial y monumental y sus instalaciones hacen del hotel Carmen el lugar perfecto para cualquier tipo evento.
5880aaf4636e564ad8d9b730|Salles Hotel Malaga Centro|Alojamientos|Hoteles|Málaga|El Salles Hotel Málaga Centro se encuentra en el pintoresco casco antiguo de Málaga. Ofrece conexión Wi-Fi gratuita y una piscina de temporada en la azotea con unas impresionantes vistas a la ciudad. Las amplias habitaciones del Málaga Centro presentan una bonita decoración, disponen de TV vía satélite y balcón. El restaurante Guernica del Málaga Centro sirve platos andaluces y mediterráneos. En el bar cafetería Picasso se pueden tomar bebidas y aperitivos.La terraza de la azotea del hotel Centro ofrece vistas a la ciudad. También hay un bar junto a la piscina que abre en verano. El establecimiento alberga un gimnasio.El hotel está a 15 minutos a pie del Museo Picasso y a menos de 1 km de la catedral de Málaga.
5880aaf4636e564ad8d9b731|Hotel Abril|Alojamientos|Hoteles|Sevilla|El mejor precio en el centro histórico y monumental de Sevilla, con Coffee Shop gratuito. Típica casa sevillana situada a 50 metros del Metropol Parasol y cerca de la Plaza de la Alameda (famosa por su vida nocturna). A pocos minutos se encuentran las principales calles comerciales como Sierpes y Tetuán y está rodeado por algunos de los monumentos más emblemáticos como Catedral, Giralda o Barrio de Santa Cruz.
5880aaf4636e564ad8d9b732|Sol Timor Apartamentos|Alojamientos|Hoteles|Torremolinos|Sol Timor está situado en primera línea de mar con acceso directo a la popular Playa de la Carihuela y a 5 minutos (paseando) de la zona de ocio del Puerto Deportivo de Benalmadena “Puerto Marina” y de los numerosos Chiringuitos (típicos restaurantes sobre la arena) especializados en “pescaíto frito y espetos de sardina”. Los amplios Apartamentos cuentan con cocina completamente equipada (dos fuegos eléctricos, frigorífico, microondas y tostadora) y terraza amueblada (mesa / sillas); piscina exterior frente al mar y rodeada de zonas ajardinadas; diferentes espacios gastronómicos (Restaurante, Bar Playa, Bar Piscina y Bar Salón); conexión gratuita en todo el hotel a Internet (WIFI); rincón de Internet (*); supermercado, dos pistas de tenis (*). El programa de animación amplio y variado, está compuesto por talleres y actividades de entretenimiento y ocio, para adultos y niños. A 10 minutos del Aeropuerto Internacional de Málaga y aproximadamente 1:30 hrs. y 2 hrs. de Granada, Córdoba y Sevilla. (*) Con Cargo
